Date, AV_TempObj
30/12/2015 4:15,12.98
30/12/2015 4:20,12.85
30/12/2015 4:25,12.51
30/12/2015 4:30,12.38
30/12/2015 4:35,12.24
30/12/2015 4:40,12.04
30/12/2015 4:45,11.97
30/12/2015 4:50,11.84
30/12/2015 4:55,11.75
30/12/2015 5:00,11.65
30/12/2015 5:05,11.56
30/12/2015 5:15,11.45
30/12/2015 5:20,11.4
30/12/2015 5:25,11.29
30/12/2015 5:30,11.17
30/12/2015 5:35,11.16
30/12/2015 5:40,11.02
30/12/2015 5:45,10.96
30/12/2015 5:50,10.93
30/12/2015 6:00,10.97
30/12/2015 6:05,10.98
30/12/2015 6:15,11.22
30/12/2015 6:20,11.88
30/12/2015 6:25,12.61
30/12/2015 6:30,13.21
30/12/2015 6:35,13.79
30/12/2015 6:40,14.39
30/12/2015 6:45,15.02
30/12/2015 6:50,15.48
30/12/2015 6:55,16.01
30/12/2015 7:00,16.5
30/12/2015 7:05,17.08
30/12/2015 7:15,17.95
30/12/2015 7:20,18.51
30/12/2015 7:25,19.11
30/12/2015 7:30,19.75
30/12/2015 7:35,20.34
30/12/2015 7:40,21.11
30/12/2015 7:45,21.49
30/12/2015 7:50,22.32
30/12/2015 7:55,22.74
30/12/2015 8:00,23.51
30/12/2015 8:05,24
30/12/2015 8:10,24.25
30/12/2015 8:15,25.02
30/12/2015 8:20,25.47
30/12/2015 8:30,27.04
30/12/2015 8:35,27.69
30/12/2015 8:40,28.56
30/12/2015 8:45,29.36
30/12/2015 8:50,30
30/12/2015 9:00,30.75
30/12/2015 9:05,31.69
30/12/2015 9:15,32.9
30/12/2015 9:20,34.01
30/12/2015 9:25,34.95
30/12/2015 9:30,36.27
30/12/2015 9:35,36.65
30/12/2015 9:40,36.69
30/12/2015 9:45,38.2
30/12/2015 9:50,37.92
30/12/2015 10:00,39.42
30/12/2015 10:05,40.71
30/12/2015 10:10,42.05
30/12/2015 10:15,42.34
30/12/2015 10:20,42.86
30/12/2015 10:25,44.22
30/12/2015 10:30,43.61
30/12/2015 10:35,45.33
30/12/2015 10:40,43.62
30/12/2015 10:45,43.13
30/12/2015 10:50,45.09
30/12/2015 10:55,45.72
30/12/2015 11:00,45.11
30/12/2015 11:05,44.07
30/12/2015 11:10,44.01
30/12/2015 11:15,45.59
30/12/2015 11:20,47.23
30/12/2015 11:25,48.26
30/12/2015 11:30,47.26
30/12/2015 11:35,48.62
30/12/2015 11:40,50.5
30/12/2015 11:45,51.39
30/12/2015 11:50,51.31
30/12/2015 12:00,48.55
30/12/2015 12:05,50.09
30/12/2015 12:10,50.51
30/12/2015 12:15,51.31
30/12/2015 12:20,52.06
30/12/2015 12:25,51.51
30/12/2015 12:30,52.78
30/12/2015 12:35,55
30/12/2015 12:40,52.62
30/12/2015 12:45,52.62
30/12/2015 12:50,54.63
30/12/2015 12:55,55.73
30/12/2015 13:00,52.84
30/12/2015 13:05,51.7
30/12/2015 13:10,53
30/12/2015 13:15,54.39
30/12/2015 13:20,54.94
30/12/2015 13:25,55.2
30/12/2015 13:30,53.84
30/12/2015 13:35,53.12
30/12/2015 13:40,51.82
30/12/2015 13:45,51.06
30/12/2015 13:50,46.87
30/12/2015 13:55,48.76
30/12/2015 14:00,52.56
30/12/2015 14:05,52.09
30/12/2015 14:10,53.27
30/12/2015 14:15,52.73
30/12/2015 14:20,52.37
30/12/2015 14:25,54.19
30/12/2015 14:30,53.97
30/12/2015 14:35,53.64
30/12/2015 14:40,53.03
30/12/2015 14:45,52.55
30/12/2015 14:50,52.28
30/12/2015 14:55,50.87
30/12/2015 15:00,50.64
30/12/2015 15:05,50.9
30/12/2015 15:10,52.96
30/12/2015 15:15,51.38
30/12/2015 15:20,52.21
30/12/2015 15:25,51.16
30/12/2015 15:30,51.53
30/12/2015 15:35,49.48
30/12/2015 15:40,47.23
30/12/2015 15:45,49.49
30/12/2015 15:50,51.45
30/12/2015 15:55,50.31
30/12/2015 16:00,48.47
30/12/2015 16:05,47.48
30/12/2015 16:10,45.19
30/12/2015 16:15,45.86
30/12/2015 16:20,48.04
30/12/2015 16:25,45.02
30/12/2015 16:30,44.06
30/12/2015 16:35,43.3
30/12/2015 16:40,41.21
30/12/2015 16:45,41.88
30/12/2015 16:50,41.7
30/12/2015 16:55,40.81
30/12/2015 17:00,41.31
30/12/2015 17:05,42.52
30/12/2015 17:10,42.37
30/12/2015 17:15,43.14
30/12/2015 17:20,42.51
30/12/2015 17:25,39.45
30/12/2015 17:30,38.75
30/12/2015 17:35,36.4
30/12/2015 17:40,35.69
30/12/2015 17:45,35.28
30/12/2015 17:50,36.16
30/12/2015 17:55,36.61
30/12/2015 18:00,36.42
30/12/2015 18:05,36.84
30/12/2015 18:10,35.58
30/12/2015 18:15,33.64
30/12/2015 18:20,33.79
30/12/2015 18:25,34.32
30/12/2015 18:30,34.72
30/12/2015 18:35,34.97
30/12/2015 18:40,34.22
30/12/2015 18:45,34.09
30/12/2015 18:50,33.61
30/12/2015 18:55,33.19
30/12/2015 19:00,32.94
30/12/2015 19:05,32.51
30/12/2015 19:10,31.97
30/12/2015 19:15,30.77
30/12/2015 19:20,29.46
30/12/2015 19:25,28.92
30/12/2015 19:30,28.42
30/12/2015 19:35,28.03
30/12/2015 19:40,27.69
30/12/2015 19:45,27.32
30/12/2015 19:50,26.87
30/12/2015 19:55,26.66
30/12/2015 20:00,26.45
30/12/2015 20:05,26.21
30/12/2015 20:10,25.82
30/12/2015 20:15,25.75
30/12/2015 20:20,25.62
30/12/2015 20:25,25.41
30/12/2015 20:30,25.36
30/12/2015 20:35,25.14
30/12/2015 20:40,24.99
30/12/2015 20:45,24.62
30/12/2015 20:50,24.52
30/12/2015 20:55,24.49
30/12/2015 21:00,24.25
30/12/2015 21:05,24.17
30/12/2015 21:10,23.78
30/12/2015 21:15,23.49
30/12/2015 21:20,23.35
30/12/2015 21:25,23.38
30/12/2015 21:30,23.55
30/12/2015 21:35,23.62
30/12/2015 21:40,23.72
30/12/2015 21:45,23.59
30/12/2015 21:50,23.41
30/12/2015 21:55,23.51
30/12/2015 22:00,23.55
30/12/2015 22:05,23.61
30/12/2015 22:10,23.52
30/12/2015 22:15,23.6
30/12/2015 22:20,23.42
30/12/2015 22:30,23.19
30/12/2015 22:35,23.07
30/12/2015 22:40,22.95
30/12/2015 22:45,22.79
30/12/2015 22:50,22.59
30/12/2015 22:55,22.69
30/12/2015 23:00,22.51
30/12/2015 23:05,22.42
30/12/2015 23:10,22.48
30/12/2015 23:15,22.5
30/12/2015 23:20,22.36
30/12/2015 23:25,22.29
30/12/2015 23:30,22.15
30/12/2015 23:35,22.12
30/12/2015 23:40,21.93
30/12/2015 23:45,21.89
30/12/2015 23:50,21.68
30/12/2015 23:55,21.42
31/12/2015 0:00,21.37
31/12/2015 0:05,21.21
31/12/2015 0:10,21.03
31/12/2015 0:15,20.82
31/12/2015 0:20,20.77
31/12/2015 0:30,20.59
31/12/2015 0:35,20.46
31/12/2015 0:40,20.04
31/12/2015 0:45,19.8
31/12/2015 0:50,19.61
31/12/2015 0:55,19.41
31/12/2015 1:00,19.26
31/12/2015 1:05,19.11
31/12/2015 1:10,19.05
31/12/2015 1:15,18.9
31/12/2015 1:20,18.53
31/12/2015 1:25,18.48
31/12/2015 1:30,18.27
31/12/2015 1:35,17.97
31/12/2015 1:40,17.77
31/12/2015 1:45,17.55
31/12/2015 1:50,17.48
31/12/2015 1:55,17.42
31/12/2015 2:00,17.35
31/12/2015 2:05,17.28
31/12/2015 2:10,17.2
31/12/2015 2:15,17.08
31/12/2015 2:20,16.93
31/12/2015 2:25,16.88
31/12/2015 2:30,16.92
31/12/2015 2:35,17.2
31/12/2015 2:40,17.67
31/12/2015 2:45,17.82
31/12/2015 2:50,18.07
31/12/2015 2:55,18.3
31/12/2015 3:00,18.24
31/12/2015 3:05,18.2
31/12/2015 3:15,17.86
31/12/2015 3:20,17.48
31/12/2015 3:25,17.22
31/12/2015 3:30,17.08
31/12/2015 3:35,16.95
31/12/2015 3:40,16.87
31/12/2015 3:45,16.69
31/12/2015 3:50,16.74
31/12/2015 3:55,16.69
31/12/2015 4:00,16.52
31/12/2015 4:05,16.44
31/12/2015 4:10,16.43
31/12/2015 4:15,16.3
31/12/2015 4:20,16.17
31/12/2015 4:25,16.13
31/12/2015 4:30,16.39
31/12/2015 4:35,16.38
31/12/2015 4:40,16.43
31/12/2015 4:45,16.5
31/12/2015 4:50,16.55
31/12/2015 4:55,16.39
31/12/2015 5:00,16.34
31/12/2015 5:05,16.06
31/12/2015 5:10,15.68
31/12/2015 5:15,15.52
31/12/2015 5:20,15.38
31/12/2015 5:25,15.35
31/12/2015 5:30,15.28
31/12/2015 5:35,15.28
31/12/2015 5:40,15.26
31/12/2015 5:45,15.26
31/12/2015 5:50,15.21
31/12/2015 5:55,15.05
31/12/2015 6:00,14.9
31/12/2015 6:05,14.74
31/12/2015 6:10,14.63
31/12/2015 6:15,14.71
31/12/2015 6:20,15
31/12/2015 6:25,15.09
31/12/2015 6:30,15.27
31/12/2015 6:35,15.6
31/12/2015 6:40,15.79
31/12/2015 6:45,16.07
31/12/2015 6:50,16.08
31/12/2015 6:55,16.11
31/12/2015 7:00,16.22
31/12/2015 7:05,17.86
31/12/2015 7:10,19.97
31/12/2015 7:15,21.34
31/12/2015 7:20,21.07
31/12/2015 7:25,20.75
31/12/2015 7:30,20.13
31/12/2015 7:35,20.4
31/12/2015 7:40,21.7
31/12/2015 7:45,23.68
31/12/2015 7:50,24.88
31/12/2015 7:55,26.05
31/12/2015 8:00,27.01
31/12/2015 8:05,27.77
31/12/2015 8:10,28.09
31/12/2015 8:15,28.7
31/12/2015 8:20,29.4
31/12/2015 8:25,30.03
31/12/2015 8:30,31.19
31/12/2015 8:35,32.56
31/12/2015 8:40,33.28
31/12/2015 8:45,34.1
31/12/2015 8:50,34.37
31/12/2015 8:55,34.81
31/12/2015 9:00,35.24
31/12/2015 9:05,36.75
31/12/2015 9:10,36.64
31/12/2015 9:15,38.11
31/12/2015 9:20,38.94
31/12/2015 9:25,38.24
31/12/2015 9:30,40.63
31/12/2015 9:35,38.53
31/12/2015 9:40,37.74
31/12/2015 9:45,39.15
31/12/2015 9:50,40.97
31/12/2015 9:55,41.38
31/12/2015 10:00,43.25
31/12/2015 10:05,44.96
31/12/2015 10:10,42.93
31/12/2015 10:15,42.39
31/12/2015 10:20,46.64
31/12/2015 10:25,47.17
31/12/2015 10:30,46.51
31/12/2015 10:35,47.17
31/12/2015 10:40,46.92
31/12/2015 10:45,48.39
31/12/2015 10:50,48.6
31/12/2015 10:55,50.7
31/12/2015 11:00,50.18
31/12/2015 11:05,49.78
31/12/2015 11:10,47.72
31/12/2015 11:15,48.76
31/12/2015 11:20,49.32
31/12/2015 11:25,51.23
31/12/2015 11:30,51.34
31/12/2015 11:35,52.19
31/12/2015 11:40,53.75
31/12/2015 11:45,52.55
31/12/2015 11:50,54.08
31/12/2015 11:55,55.06
31/12/2015 12:00,54.55
31/12/2015 12:05,55.31
31/12/2015 12:10,55.53
31/12/2015 12:15,53.74
31/12/2015 12:20,54.05
31/12/2015 12:25,54.26
31/12/2015 12:30,56.02
31/12/2015 12:35,55.92
31/12/2015 12:40,56.84
31/12/2015 12:45,53.92
31/12/2015 12:50,53.41
31/12/2015 12:55,53.32
31/12/2015 13:00,53.47
31/12/2015 13:05,54.23
31/12/2015 13:10,55.13
31/12/2015 13:15,55.75
31/12/2015 13:20,55.59
31/12/2015 13:25,55.37
31/12/2015 13:30,56.08
31/12/2015 13:35,56.67
31/12/2015 13:40,55.25
31/12/2015 13:45,54.15
31/12/2015 13:50,56.26
31/12/2015 13:55,57.13
31/12/2015 14:00,56.96
31/12/2015 14:05,53.8
31/12/2015 14:10,55.54
31/12/2015 14:15,55.76
31/12/2015 14:20,56.6
31/12/2015 14:25,56.3
31/12/2015 14:30,55.06
31/12/2015 14:35,54.44
31/12/2015 14:40,54.88
31/12/2015 14:45,53
31/12/2015 14:50,51.03
31/12/2015 14:55,49.82
31/12/2015 15:00,45.58
31/12/2015 15:05,49.69
31/12/2015 15:10,52.33
31/12/2015 15:15,54.87
31/12/2015 15:20,53.54
31/12/2015 15:25,52.49
31/12/2015 15:35,51.96
31/12/2015 15:40,51.19
31/12/2015 16:15,52.63
31/12/2015 16:20,50.84
31/12/2015 16:25,50.92
31/12/2015 16:30,50.96
31/12/2015 16:40,48.12
31/12/2015 16:45,47.53
31/12/2015 16:50,47.83
31/12/2015 16:55,47.52
31/12/2015 17:00,48.06
31/12/2015 17:05,45.82
31/12/2015 17:10,45.85
31/12/2015 17:15,47.07
31/12/2015 17:20,46.7
31/12/2015 17:25,46.75
31/12/2015 17:30,44.63
31/12/2015 17:35,45.08
31/12/2015 17:40,44.17
31/12/2015 17:45,42.79
31/12/2015 17:50,42.54
31/12/2015 17:55,42.77
31/12/2015 18:00,41.65
31/12/2015 18:05,41.66
31/12/2015 18:10,42.22
31/12/2015 18:15,41.78
31/12/2015 18:20,40.6
31/12/2015 18:25,39.72
31/12/2015 18:30,37.9
31/12/2015 18:35,35.68
31/12/2015 18:40,35.6
31/12/2015 18:45,33.77
31/12/2015 18:50,34.08
31/12/2015 18:55,33.26
31/12/2015 19:00,33.36
31/12/2015 19:05,33.73
31/12/2015 19:10,33.28
31/12/2015 19:15,32.32
31/12/2015 19:20,31.65
31/12/2015 19:25,31.4
31/12/2015 19:30,30.27
31/12/2015 19:35,29.77
31/12/2015 19:40,29.02
31/12/2015 19:45,28.74
31/12/2015 19:50,28.47
31/12/2015 19:55,27.95
31/12/2015 20:00,27.56
31/12/2015 20:05,27.31
31/12/2015 20:10,26.98
31/12/2015 20:15,26.42
31/12/2015 20:20,26.18
31/12/2015 20:25,26.04
31/12/2015 20:30,25.77
31/12/2015 20:35,25.46
31/12/2015 20:40,25.36
31/12/2015 20:45,25.25
31/12/2015 20:50,25.04
31/12/2015 20:55,24.78
31/12/2015 21:00,24.54
31/12/2015 21:05,24.38
31/12/2015 21:10,24.44
31/12/2015 21:15,24.6
31/12/2015 21:20,24.71
31/12/2015 21:25,24.64
31/12/2015 21:30,25.34
31/12/2015 21:35,25.84
31/12/2015 21:40,26.05
31/12/2015 21:45,26.19
31/12/2015 21:50,26.25
31/12/2015 21:55,26.24
31/12/2015 22:00,26.22
31/12/2015 22:05,26.28
31/12/2015 22:10,26.37
31/12/2015 22:15,26.39
31/12/2015 22:20,26.44
31/12/2015 22:25,26.51
31/12/2015 22:30,26.61
31/12/2015 22:35,26.39
31/12/2015 22:40,26.44
31/12/2015 22:45,26.38
31/12/2015 22:50,26.36
31/12/2015 22:55,26.26
31/12/2015 23:00,26.44
31/12/2015 23:05,26.44
31/12/2015 23:10,26.28
31/12/2015 23:15,26.01
31/12/2015 23:20,25.96
31/12/2015 23:25,25.87
31/12/2015 23:30,25.84
31/12/2015 23:35,25.67
31/12/2015 23:40,25.56
31/12/2015 23:45,25.48
31/12/2015 23:50,25.43
31/12/2015 23:55,25.3
1/01/2016 0:00,25.2
1/01/2016 0:05,25.22
1/01/2016 0:10,25.12
1/01/2016 0:15,25.07
1/01/2016 0:20,25.01
1/01/2016 0:25,24.96
1/01/2016 0:30,24.84
1/01/2016 0:35,24.74
1/01/2016 0:40,24.62
1/01/2016 0:45,24.58
1/01/2016 0:50,24.35
1/01/2016 0:55,24.34
1/01/2016 1:00,23.93
1/01/2016 1:05,24.07
1/01/2016 1:10,23.91
1/01/2016 1:15,23.86
1/01/2016 1:20,23.81
1/01/2016 1:25,23.53
1/01/2016 1:30,23.39
1/01/2016 1:35,23.27
1/01/2016 1:40,23.26
1/01/2016 1:45,23.28
1/01/2016 1:50,23.22
1/01/2016 1:55,23.21
1/01/2016 2:00,23.05
1/01/2016 2:05,22.82
1/01/2016 2:10,22.72
1/01/2016 2:15,22.74
1/01/2016 2:20,22.56
1/01/2016 2:25,22.13
1/01/2016 2:30,21.99
1/01/2016 2:35,21.89
1/01/2016 2:40,21.86
1/01/2016 2:45,21.65
1/01/2016 2:50,21.27
1/01/2016 2:55,20.98
1/01/2016 3:00,20.87
1/01/2016 3:05,20.57
1/01/2016 3:10,20.49
1/01/2016 3:15,20.33
1/01/2016 3:20,20.17
1/01/2016 3:25,20.27
1/01/2016 3:30,20.21
1/01/2016 3:35,20.09
1/01/2016 3:40,20.05
1/01/2016 3:45,19.91
1/01/2016 3:50,19.71
1/01/2016 3:55,19.57
1/01/2016 4:00,19.5
1/01/2016 4:05,19.4
1/01/2016 4:10,19.35
1/01/2016 4:15,19.29
1/01/2016 4:20,19.48
1/01/2016 4:25,19.16
1/01/2016 4:30,18.88
1/01/2016 4:35,18.48
1/01/2016 4:40,18.27
1/01/2016 4:45,18.14
1/01/2016 4:50,17.88
1/01/2016 4:55,18.06
1/01/2016 5:00,18.1
1/01/2016 5:05,17.99
1/01/2016 5:10,17.68
1/01/2016 5:15,17.31
1/01/2016 5:20,17.06
1/01/2016 5:25,16.93
1/01/2016 5:30,16.92
1/01/2016 5:35,16.65
1/01/2016 5:40,16.69
1/01/2016 5:45,16.62
1/01/2016 5:50,16.5
1/01/2016 5:55,16.54
1/01/2016 6:00,16.47
1/01/2016 6:05,16.46
1/01/2016 6:10,16.56
1/01/2016 6:15,16.78
1/01/2016 6:20,17.18
1/01/2016 6:25,17.6
1/01/2016 6:30,18.16
1/01/2016 6:35,18.71
1/01/2016 6:40,19.3
1/01/2016 6:45,19.71
1/01/2016 6:50,20.28
1/01/2016 6:55,20.9
1/01/2016 7:00,21.52
1/01/2016 7:05,22.09
1/01/2016 7:10,22.82
1/01/2016 7:15,23.56
1/01/2016 7:20,23.97
1/01/2016 7:25,24.37
1/01/2016 7:30,24.8
1/01/2016 7:35,25.36
1/01/2016 7:40,25.72
1/01/2016 7:45,25.98
1/01/2016 7:50,26.4
1/01/2016 7:55,26.91
1/01/2016 8:00,27.34
1/01/2016 8:05,27.8
1/01/2016 8:10,28.32
1/01/2016 8:15,28.92
1/01/2016 8:20,29.28
1/01/2016 8:25,29.67
1/01/2016 8:30,30.74
1/01/2016 8:35,31.31
1/01/2016 8:40,31.87
1/01/2016 8:45,32.15
1/01/2016 8:50,32.42
1/01/2016 8:55,32.59
1/01/2016 9:00,33.21
1/01/2016 9:05,33.63
1/01/2016 9:10,34.25
1/01/2016 9:15,34.83
1/01/2016 9:20,35.87
1/01/2016 9:25,36.74
1/01/2016 9:30,37.48
1/01/2016 9:35,38
1/01/2016 9:40,37.86
1/01/2016 9:45,38.75
1/01/2016 9:50,39.76
1/01/2016 9:55,40.86
1/01/2016 10:00,40.56
1/01/2016 10:05,42.44
1/01/2016 10:10,41.45
1/01/2016 10:15,43.16
1/01/2016 10:25,44.27
1/01/2016 10:30,45.12
1/01/2016 10:40,47.01
1/01/2016 10:45,45.4
1/01/2016 10:50,46.65
1/01/2016 10:55,46.91
1/01/2016 11:00,48.03
1/01/2016 11:05,48.11
1/01/2016 11:10,49.13
1/01/2016 11:15,49.68
1/01/2016 11:20,50.01
1/01/2016 11:30,50.78
1/01/2016 11:35,51.73
1/01/2016 11:40,52.6
1/01/2016 11:45,52.98
1/01/2016 11:50,53.42
1/01/2016 11:55,53.3
1/01/2016 12:00,53.93
1/01/2016 12:05,52.99
1/01/2016 12:10,53.29
1/01/2016 12:15,53.09
1/01/2016 12:20,53.93
1/01/2016 12:25,55.28
1/01/2016 12:30,55.25
1/01/2016 12:35,55.95
1/01/2016 12:40,56.73
1/01/2016 12:45,56.09
1/01/2016 12:50,56.58
1/01/2016 12:55,57.96
1/01/2016 13:00,56.59
1/01/2016 13:05,57.58
1/01/2016 13:10,58.16
1/01/2016 13:15,57.54
1/01/2016 13:20,58.26
1/01/2016 13:25,57.45
1/01/2016 13:30,56.87
1/01/2016 13:35,57.61
1/01/2016 13:40,56.84
1/01/2016 13:45,54.68
1/01/2016 13:50,56.68
1/01/2016 13:55,57.92
1/01/2016 14:00,58.31
1/01/2016 14:05,59.52
1/01/2016 14:10,56.5
1/01/2016 14:15,57.11
1/01/2016 14:20,55.9
1/01/2016 14:25,50.25
1/01/2016 14:30,55.66
1/01/2016 14:35,49.88
1/01/2016 14:40,51.92
1/01/2016 14:45,53.84
1/01/2016 14:50,51.51
1/01/2016 14:55,52.13
1/01/2016 15:00,50.77
1/01/2016 15:05,49.1
1/01/2016 15:10,49.16
1/01/2016 15:15,51.32
1/01/2016 15:20,50.15
1/01/2016 15:25,50.74
1/01/2016 15:30,51.21
1/01/2016 15:35,49.06
1/01/2016 15:40,47.43
1/01/2016 15:45,47.85
1/01/2016 15:50,48.73
1/01/2016 15:55,50.07
1/01/2016 16:00,48.02
1/01/2016 16:05,45.45
1/01/2016 16:10,43.53
1/01/2016 16:15,42.83
1/01/2016 16:20,44.05
1/01/2016 16:25,43.27
1/01/2016 16:30,43.95
1/01/2016 16:35,44.59
1/01/2016 16:40,44.87
1/01/2016 16:45,45.54
1/01/2016 16:50,44.24
1/01/2016 16:55,43.91
1/01/2016 17:00,43.22
1/01/2016 17:05,43.16
1/01/2016 17:10,42.91
1/01/2016 17:15,42.25
1/01/2016 17:20,40.73
1/01/2016 17:25,39.48
1/01/2016 17:30,38.98
1/01/2016 17:35,38.15
1/01/2016 17:40,37.39
1/01/2016 17:45,36.65
1/01/2016 17:50,36.42
1/01/2016 17:55,36.04
1/01/2016 18:00,35.88
1/01/2016 18:05,35.69
1/01/2016 18:10,35.33
1/01/2016 18:15,34.92
1/01/2016 18:20,34.5
1/01/2016 18:25,34.37
1/01/2016 18:30,34.23
1/01/2016 18:35,33.87
1/01/2016 18:40,33.61
1/01/2016 18:45,33.31
1/01/2016 18:50,33.14
1/01/2016 18:55,32.96
1/01/2016 19:00,32.51
1/01/2016 19:05,32.07
1/01/2016 19:10,31.74
1/01/2016 19:15,31.44
1/01/2016 19:20,31.14
1/01/2016 19:25,30.89
1/01/2016 19:30,30.63
1/01/2016 19:35,30.24
1/01/2016 19:40,29.94
1/01/2016 19:45,29.57
1/01/2016 19:50,29.32
1/01/2016 19:55,29.12
1/01/2016 20:00,28.82
1/01/2016 20:05,28.4
1/01/2016 20:10,28.33
1/01/2016 20:15,28.21
1/01/2016 20:20,27.97
1/01/2016 20:25,27.69
1/01/2016 20:30,27.27
1/01/2016 20:35,26.76
1/01/2016 20:40,26.51
1/01/2016 20:45,26.33
1/01/2016 20:50,26.33
1/01/2016 20:55,26.3
1/01/2016 21:00,26.31
1/01/2016 21:05,26.46
1/01/2016 21:10,26.58
1/01/2016 21:15,26.7
1/01/2016 21:20,26.62
1/01/2016 21:25,26.56
1/01/2016 21:30,26.53
1/01/2016 21:35,26.44
1/01/2016 21:40,26.36
1/01/2016 21:45,26.48
1/01/2016 21:50,26.49
1/01/2016 21:55,26.44
1/01/2016 22:00,26.23
1/01/2016 22:05,26.07
1/01/2016 22:10,25.88
1/01/2016 22:15,25.79
1/01/2016 22:20,25.8
1/01/2016 22:25,25.75
1/01/2016 22:30,25.81
1/01/2016 22:35,25.79
1/01/2016 22:40,25.69
1/01/2016 22:45,25.63
1/01/2016 22:50,25.73
1/01/2016 22:55,25.75
1/01/2016 23:00,25.64
1/01/2016 23:05,25.69
1/01/2016 23:10,25.52
1/01/2016 23:15,25.39
1/01/2016 23:20,25.35
1/01/2016 23:25,25.15
1/01/2016 23:30,25.02
1/01/2016 23:35,24.74
1/01/2016 23:40,24.57
1/01/2016 23:45,24.32
1/01/2016 23:50,24.13
1/01/2016 23:55,23.91
2/01/2016 0:00,23.8
2/01/2016 0:05,23.65
2/01/2016 0:10,23.67
2/01/2016 0:15,23.65
2/01/2016 0:20,23.38
2/01/2016 0:25,23.22
2/01/2016 0:30,23.34
2/01/2016 0:35,23.39
2/01/2016 0:45,22.93
2/01/2016 0:50,22.89
2/01/2016 0:55,22.88
2/01/2016 1:00,22.94
2/01/2016 1:05,22.87
2/01/2016 1:10,22.76
2/01/2016 1:15,22.52
2/01/2016 1:20,22.33
2/01/2016 1:25,22.07
2/01/2016 1:30,21.81
2/01/2016 1:35,21.77
2/01/2016 1:45,21.97
2/01/2016 1:50,22.1
2/01/2016 1:55,22.05
2/01/2016 2:00,21.9
2/01/2016 2:05,21.66
2/01/2016 2:10,21.6
2/01/2016 2:15,21.67
2/01/2016 2:20,21.8
2/01/2016 2:25,21.76
2/01/2016 2:30,21.77
2/01/2016 2:35,21.71
2/01/2016 2:40,21.56
2/01/2016 2:45,21.34
2/01/2016 2:50,21.26
2/01/2016 2:55,21.24
2/01/2016 3:00,21.11
2/01/2016 3:05,20.89
2/01/2016 3:10,20.72
2/01/2016 3:15,20.6
2/01/2016 3:20,20.69
2/01/2016 3:25,20.89
2/01/2016 3:30,21.02
2/01/2016 3:35,21.12
2/01/2016 3:40,21.13
2/01/2016 3:45,20.99
2/01/2016 3:50,21.1
2/01/2016 3:55,21.33
2/01/2016 4:00,21.57
2/01/2016 4:05,21.73
2/01/2016 4:15,21.86
2/01/2016 4:20,22.15
2/01/2016 4:25,22.2
2/01/2016 4:30,22.16
2/01/2016 4:35,22.12
2/01/2016 4:40,21.95
2/01/2016 4:45,21.91
2/01/2016 4:50,21.81
2/01/2016 4:55,21.76
2/01/2016 5:00,21.72
2/01/2016 5:05,21.64
2/01/2016 5:15,21.64
2/01/2016 5:20,21.67
2/01/2016 5:25,21.64
2/01/2016 5:30,21.51
2/01/2016 5:35,21.43
2/01/2016 5:40,21.42
2/01/2016 5:45,21.36
2/01/2016 5:50,21.37
2/01/2016 5:55,21.43
2/01/2016 6:00,21.49
2/01/2016 6:05,21.51
2/01/2016 6:10,21.64
2/01/2016 6:15,21.7
2/01/2016 6:20,21.79
2/01/2016 6:25,21.76
2/01/2016 6:30,21.73
2/01/2016 6:35,21.66
2/01/2016 6:40,21.73
2/01/2016 6:45,21.95
2/01/2016 6:50,22.02
2/01/2016 6:55,22.19
2/01/2016 7:00,22.33
2/01/2016 7:05,22.56
2/01/2016 7:15,22.43
2/01/2016 7:20,22.44
2/01/2016 7:25,22.77
2/01/2016 7:30,23.2
2/01/2016 7:35,23.23
2/01/2016 7:40,23.23
2/01/2016 7:45,23.71
2/01/2016 7:50,24.22
2/01/2016 7:55,24.54
2/01/2016 8:00,24.65
2/01/2016 8:05,24.74
2/01/2016 8:10,25.21
2/01/2016 8:15,25.48
2/01/2016 8:20,25.36
2/01/2016 8:25,25.71
2/01/2016 8:30,26.61
2/01/2016 8:35,26.75
2/01/2016 8:40,27.13
2/01/2016 8:45,27.28
2/01/2016 8:50,27.39
2/01/2016 8:55,27.45
2/01/2016 9:00,27.08
2/01/2016 9:05,26.77
2/01/2016 9:10,26.97
2/01/2016 9:15,27.21
2/01/2016 9:20,26.67
2/01/2016 9:25,25.74
2/01/2016 9:30,25.21
2/01/2016 9:35,25.09
2/01/2016 9:40,25.25
2/01/2016 9:45,25.86
2/01/2016 9:50,26.29
2/01/2016 9:55,26.37
2/01/2016 10:00,26.02
2/01/2016 10:05,26.37
2/01/2016 10:10,26.79
2/01/2016 10:15,27
2/01/2016 10:20,26.92
2/01/2016 10:25,27.08
2/01/2016 10:30,27.57
2/01/2016 10:35,29
2/01/2016 10:40,32.96
2/01/2016 10:45,31.91
2/01/2016 10:50,30.13
2/01/2016 10:55,30.22
2/01/2016 11:00,31.94
2/01/2016 11:05,34.05
2/01/2016 11:10,37.24
2/01/2016 11:15,35.68
2/01/2016 11:20,35.47
2/01/2016 11:25,35.3
2/01/2016 11:30,35.35
2/01/2016 11:35,34.32
2/01/2016 11:40,33.69
2/01/2016 11:45,34.57
2/01/2016 11:50,35.52
2/01/2016 11:55,36.03
2/01/2016 12:00,37.47
2/01/2016 12:05,40.04
2/01/2016 12:10,41.61
2/01/2016 12:15,46.31
