Date, AV_TempObj, 
12/02/2016 3:45,18.25, 
12/02/2016 3:50,18.26, 
12/02/2016 3:55,18.33, 
12/02/2016 4:00,18.28, 
12/02/2016 4:05,18.64, 
12/02/2016 4:10,18.86, 
12/02/2016 4:15,19.01, 
12/02/2016 4:20,17.9, 
12/02/2016 4:25,17.82, 
12/02/2016 4:30,18.55, 
12/02/2016 4:35,18.33, 
12/02/2016 4:40,18.11, 
12/02/2016 4:50,19.41, 
12/02/2016 4:55,18.17, 
12/02/2016 5:00,18.09, 
12/02/2016 5:05,18.26, 
12/02/2016 5:10,18.52, 
12/02/2016 5:15,18.71, 
12/02/2016 5:20,18.56, 
12/02/2016 5:25,18.58, 
12/02/2016 5:30,17.81, 
12/02/2016 5:35,16.96, 
12/02/2016 5:40,17.03, 
12/02/2016 5:45,17.03, 
12/02/2016 5:50,16.97, 
12/02/2016 5:55,16.73, 
12/02/2016 6:00,16.69, 
12/02/2016 6:05,16.75, 
12/02/2016 6:10,16.99, 
12/02/2016 6:15,16.91, 
12/02/2016 6:20,16.53, 
12/02/2016 6:25,16.45, 
12/02/2016 6:30,16.59, 
12/02/2016 6:35,16.46, 
12/02/2016 6:40,16.82, 
12/02/2016 6:45,16.22, 
12/02/2016 6:50,16.37, 
12/02/2016 6:55,16.49, 
12/02/2016 7:00,16.77, 
12/02/2016 7:05,17.31, 
12/02/2016 7:10,18.29, 
12/02/2016 7:15,18.84, 
12/02/2016 7:20,19.73, 
12/02/2016 7:25,19.55, 
12/02/2016 7:30,18.81, 
12/02/2016 7:35,18.87, 
12/02/2016 7:40,19.88, 
12/02/2016 7:45,21.9, 
12/02/2016 7:50,22.09, 
12/02/2016 7:55,22.4, 
12/02/2016 8:00,22.06, 
12/02/2016 8:05,22.62, 
12/02/2016 8:10,22.61, 
12/02/2016 8:15,22.91, 
12/02/2016 8:20,22.71, 
12/02/2016 8:25,23.1, 
12/02/2016 8:30,23.47, 
12/02/2016 8:35,24.06, 
12/02/2016 8:40,24.42, 
12/02/2016 8:45,24.63, 
12/02/2016 8:50,24.78, 
12/02/2016 8:55,25.2, 
12/02/2016 9:00,25.77, 
12/02/2016 9:05,25.77, 
12/02/2016 9:10,25.39, 
12/02/2016 9:15,25.15, 
12/02/2016 9:20,24.89, 
12/02/2016 9:25,25.19, 
12/02/2016 9:30,24.94, 
12/02/2016 9:35,24.08, 
12/02/2016 9:40,23.19, 
12/02/2016 9:50,26.21, 
12/02/2016 9:55,27.45, 
12/02/2016 10:00,28.35, 
12/02/2016 10:05,28.39, 
12/02/2016 10:10,27.72, 
12/02/2016 10:15,26.74, 
12/02/2016 10:30,27.99, 
12/02/2016 10:35,27.35, 
12/02/2016 10:40,27.54, 
12/02/2016 10:50,27.81, 
12/02/2016 10:55,29.06, 
12/02/2016 11:00,25.65, 
12/02/2016 11:05,24.53, 
12/02/2016 11:10,24.44, 
12/02/2016 11:15,27.78, 
12/02/2016 11:20,29.72, 
12/02/2016 11:25,27.95, 
12/02/2016 11:30,28, 
12/02/2016 11:35,28.51, 
12/02/2016 11:40,29.44, 
12/02/2016 11:45,28.27, 
12/02/2016 11:50,28.26, 
12/02/2016 11:55,29.04, 
12/02/2016 12:00,27.57, 
12/02/2016 12:10,29.12, 
12/02/2016 12:15,28.4, 
12/02/2016 12:25,29.61, 
12/02/2016 12:30,28.68, 
12/02/2016 12:35,28.75, 
12/02/2016 12:40,29.43, 
12/02/2016 12:45,29.45, 
12/02/2016 12:50,29.57, 
12/02/2016 12:55,29.55, 
12/02/2016 13:05,29.6, 
12/02/2016 13:10,29.57, 
12/02/2016 13:15,30.06, 
12/02/2016 13:20,30.31, 
12/02/2016 13:25,30.73, 
12/02/2016 13:30,29.89, 
12/02/2016 13:35,30.45, 
12/02/2016 13:40,30.43, 
12/02/2016 13:45,31.15, 
12/02/2016 13:50,31.24, 
12/02/2016 13:55,31.05, 
12/02/2016 14:00,31.14, 
12/02/2016 14:05,31.39, 
12/02/2016 14:10,31.24, 
12/02/2016 14:15,31.6, 
12/02/2016 14:20,31.76, 
12/02/2016 14:25,31.94, 
12/02/2016 14:30,31.55, 
12/02/2016 14:35,31.49, 
12/02/2016 14:40,31.57, 
12/02/2016 14:45,31.61, 
12/02/2016 14:50,31.18, 
12/02/2016 14:55,31.98, 
12/02/2016 15:00,32.05, 
12/02/2016 15:05,31.77, 
12/02/2016 15:10,28.49, 
12/02/2016 15:15,32.5, 
12/02/2016 15:20,28.98, 
12/02/2016 15:25,31.73, 
12/02/2016 15:30,31.33, 
12/02/2016 15:35,31.2, 
12/02/2016 15:40,30.99, 
12/02/2016 15:45,31.32, 
12/02/2016 15:50,31.09, 
12/02/2016 15:55,31.48, 
12/02/2016 16:00,31.7, 
12/02/2016 16:05,31.01, 
12/02/2016 16:10,31.45, 
12/02/2016 16:15,31.4, 
12/02/2016 16:20,31, 
12/02/2016 16:25,30.61, 
12/02/2016 16:30,30.23, 
12/02/2016 16:35,31.03, 
12/02/2016 16:40,30.94, 
12/02/2016 16:45,31.36, 
12/02/2016 16:50,28.42, 
12/02/2016 16:55,31.34, 
12/02/2016 17:00,29.57, 
12/02/2016 17:05,30.86, 
12/02/2016 17:10,30.7, 
12/02/2016 17:15,30.66, 
12/02/2016 17:20,30.71, 
12/02/2016 17:25,30.53, 
12/02/2016 17:30,30.41, 
12/02/2016 17:35,30.45, 
12/02/2016 17:40,30.38, 
12/02/2016 17:45,30.39, 
12/02/2016 17:50,30.37, 
12/02/2016 17:55,30.19, 
12/02/2016 18:00,29.19, 
12/02/2016 18:05,29.69, 
12/02/2016 18:10,29.84, 
12/02/2016 18:15,29.33, 
12/02/2016 18:20,29.65, 
12/02/2016 18:25,30.05, 
12/02/2016 18:30,30.11, 
12/02/2016 18:35,29.7, 
12/02/2016 18:40,29.28, 
12/02/2016 18:45,29.08, 
12/02/2016 18:50,28.75, 
12/02/2016 18:55,29.06, 
12/02/2016 19:00,28.42, 
12/02/2016 19:05,28.23, 
12/02/2016 19:10,28.07, 
12/02/2016 19:15,27.69, 
12/02/2016 19:20,28.05, 
12/02/2016 19:25,27.91, 
12/02/2016 19:30,28.82, 
12/02/2016 19:35,28.27, 
12/02/2016 19:40,27.89, 
12/02/2016 19:45,27.97, 
12/02/2016 19:50,27.35, 
12/02/2016 19:55,26.44, 
12/02/2016 20:00,26.5, 
12/02/2016 20:05,26.49, 
12/02/2016 20:10,25.8, 
12/02/2016 20:15,25.27, 
12/02/2016 20:20,25.51, 
12/02/2016 20:25,25.12, 
12/02/2016 20:30,25.35, 
12/02/2016 20:35,25.66, 
12/02/2016 20:40,25.54, 
12/02/2016 20:45,25.32, 
12/02/2016 20:50,24.84, 
12/02/2016 20:55,24.64, 
12/02/2016 21:00,24.91, 
12/02/2016 21:05,25.16, 
12/02/2016 21:10,25.67, 
12/02/2016 21:15,25.3, 
12/02/2016 21:20,25.12, 
12/02/2016 21:25,25.1, 
12/02/2016 21:30,24.82, 
12/02/2016 21:35,24.7, 
12/02/2016 21:40,24.45, 
12/02/2016 21:45,24.72, 
12/02/2016 21:50,24.43, 
12/02/2016 21:55,24.04, 
12/02/2016 22:00,23.72, 
12/02/2016 22:05,23.28, 
12/02/2016 22:10,23.1, 
12/02/2016 22:15,22.68, 
12/02/2016 22:20,22.24, 
12/02/2016 22:25,21.91, 
12/02/2016 22:30,21.52, 
12/02/2016 22:35,20.49, 
12/02/2016 22:40,20.17, 
12/02/2016 22:45,20.06, 
12/02/2016 22:50,19.84, 
12/02/2016 22:55,19.88, 
12/02/2016 23:00,18.91, 
12/02/2016 23:05,18.68, 
12/02/2016 23:10,18.61, 
12/02/2016 23:20,17.64, 
12/02/2016 23:25,17.51, 
12/02/2016 23:35,17.61, 
12/02/2016 23:40,18.05, 
12/02/2016 23:45,17.57, 
12/02/2016 23:50,17.16, 
12/02/2016 23:55,16.97, 
13/02/2016 0:00,17.29, 
13/02/2016 0:05,17.31, 
13/02/2016 0:10,16.92, 
13/02/2016 0:15,16.98, 
13/02/2016 0:20,16.41, 
13/02/2016 0:25,16.29, 
13/02/2016 0:30,16.31, 
13/02/2016 0:35,16.04, 
13/02/2016 0:40,15.9, 
13/02/2016 0:45,15.99, 
13/02/2016 0:50,16.05, 
13/02/2016 0:55,15.9, 
13/02/2016 1:00,15.82, 
13/02/2016 1:05,15.72, 
13/02/2016 1:10,15.61, 
13/02/2016 1:20,15.64, 
13/02/2016 1:25,15.78, 
13/02/2016 1:30,15.72, 
13/02/2016 1:35,16.39, 
13/02/2016 1:40,17.39, 
13/02/2016 1:45,17.24, 
13/02/2016 1:50,17.22, 
13/02/2016 1:55,16.42, 
13/02/2016 2:00,15.57, 
13/02/2016 2:05,15.17, 
13/02/2016 2:10,15.24, 
13/02/2016 2:15,15.15, 
13/02/2016 2:20,14.89, 
13/02/2016 2:25,15.06, 
13/02/2016 2:30,14.78, 
13/02/2016 2:35,14.91, 
13/02/2016 2:40,14.53, 
13/02/2016 2:45,14.52, 
13/02/2016 2:50,14.57, 
13/02/2016 2:55,14.65, 
13/02/2016 3:00,14.55, 
13/02/2016 3:05,14.38, 
13/02/2016 3:10,14.31, 
13/02/2016 3:15,14.25, 
13/02/2016 3:20,14.17, 
13/02/2016 3:25,14.02, 
13/02/2016 3:30,14.04, 
13/02/2016 3:35,13.63, 
13/02/2016 3:40,13.64, 
13/02/2016 3:45,13.59, 
13/02/2016 3:50,14.01, 
13/02/2016 3:55,13.76, 
13/02/2016 4:00,13.47, 
13/02/2016 4:05,13.42, 
13/02/2016 4:10,13.58, 
13/02/2016 4:15,13.25, 
13/02/2016 4:20,13.37, 
13/02/2016 4:25,13.4, 
13/02/2016 4:30,13.28, 
13/02/2016 4:35,13.07, 
13/02/2016 4:40,13.2, 
13/02/2016 4:45,12.99, 
13/02/2016 4:50,13.3, 
13/02/2016 4:55,13.56, 
13/02/2016 5:00,13.62, 
13/02/2016 5:05,13.89, 
13/02/2016 5:10,13.98, 
13/02/2016 5:15,14.12, 
13/02/2016 5:20,14.09, 
13/02/2016 5:25,13.66, 
13/02/2016 5:30,13.2, 
13/02/2016 5:35,13.04, 
13/02/2016 5:40,13.43, 
13/02/2016 5:45,13.55, 
13/02/2016 5:50,13.66, 
13/02/2016 5:55,13.07, 
13/02/2016 6:00,13.05, 
13/02/2016 6:05,13.07, 
13/02/2016 6:10,12.68, 
13/02/2016 6:15,13.01, 
13/02/2016 6:20,13.12, 
13/02/2016 6:25,12.61, 
13/02/2016 6:30,12.4, 
13/02/2016 6:35,12.46, 
13/02/2016 6:40,12.67, 
13/02/2016 6:45,12.6, 
13/02/2016 6:50,13.14, 
13/02/2016 6:55,13.47, 
13/02/2016 7:00,14.04, 
13/02/2016 7:05,14.46, 
13/02/2016 7:10,15.09, 
13/02/2016 7:15,15.68, 
13/02/2016 7:20,16.51, 
13/02/2016 7:25,17.42, 
13/02/2016 7:30,18.37, 
13/02/2016 7:35,19.28, 
13/02/2016 7:40,19.55, 
13/02/2016 7:45,20.68, 
13/02/2016 7:50,22.13, 
13/02/2016 7:55,22.7, 
13/02/2016 8:00,21.78, 
13/02/2016 8:05,22.23, 
13/02/2016 8:10,22.66, 
13/02/2016 8:15,22.94, 
13/02/2016 8:20,23.55, 
13/02/2016 8:25,23.79, 
13/02/2016 8:30,24.17, 
13/02/2016 8:35,24.47, 
13/02/2016 8:40,24.88, 
13/02/2016 8:45,25.61, 
13/02/2016 8:50,24.91, 
13/02/2016 8:55,25.16, 
13/02/2016 9:00,24.99, 
13/02/2016 9:05,24.9, 
13/02/2016 9:10,26.38, 
13/02/2016 9:15,26.35, 
13/02/2016 9:20,25.47, 
13/02/2016 9:25,25.88, 
13/02/2016 9:30,26.61, 
13/02/2016 9:35,26.32, 
13/02/2016 9:40,26.55, 
13/02/2016 9:45,26.34, 
13/02/2016 9:50,26.73, 
13/02/2016 9:55,26.18, 
13/02/2016 10:00,26.47, 
13/02/2016 10:05,26.46, 
13/02/2016 10:10,26.43, 
13/02/2016 10:15,27.4, 
13/02/2016 10:20,27.22, 
13/02/2016 10:25,27.66, 
13/02/2016 10:30,26.87, 
13/02/2016 10:35,29.07, 
13/02/2016 10:40,27.7, 
13/02/2016 10:45,28.02, 
13/02/2016 10:50,28.19, 
13/02/2016 10:55,28.44, 
13/02/2016 11:00,28.24, 
13/02/2016 11:05,29.24, 
13/02/2016 11:10,28.35, 
13/02/2016 11:15,28.73, 
13/02/2016 11:20,28.67, 
13/02/2016 11:25,29.3, 
13/02/2016 11:30,29.2, 
13/02/2016 11:35,28.75, 
13/02/2016 11:40,29.53, 
13/02/2016 11:45,29.14, 
13/02/2016 11:50,30.87, 
13/02/2016 11:55,29.27, 
13/02/2016 12:00,30.41, 
13/02/2016 12:05,29.79, 
13/02/2016 12:10,30.61, 
13/02/2016 12:15,29.69, 
13/02/2016 12:20,29.81, 
13/02/2016 12:25,30.05, 
13/02/2016 12:30,30.36, 
13/02/2016 12:35,30.32, 
13/02/2016 12:40,30.16, 
13/02/2016 12:50,30.66, 
13/02/2016 12:55,31.45, 
13/02/2016 13:00,30.86, 
13/02/2016 13:05,31.28, 
13/02/2016 13:10,31.32, 
13/02/2016 13:15,31.36, 
13/02/2016 13:20,31.96, 
13/02/2016 13:25,32.17, 
13/02/2016 13:35,32.4, 
13/02/2016 13:40,31.86, 
13/02/2016 13:45,32.16, 
13/02/2016 13:50,32.89, 
13/02/2016 13:55,33.04, 
13/02/2016 14:05,33.29, 
13/02/2016 14:10,33.23, 
13/02/2016 14:15,33.31, 
13/02/2016 14:20,33.22, 
13/02/2016 14:25,33.24, 
13/02/2016 14:30,33.94, 
13/02/2016 14:35,33.65, 
13/02/2016 14:40,33.52, 
13/02/2016 14:45,33.43, 
13/02/2016 14:50,33.94, 
13/02/2016 14:55,33.31, 
13/02/2016 15:00,33.41, 
13/02/2016 15:05,33.5, 
13/02/2016 15:10,33.78, 
13/02/2016 15:20,33.59, 
13/02/2016 15:25,33.57, 
13/02/2016 15:30,33.32, 
13/02/2016 15:35,33.6, 
13/02/2016 15:40,33.42, 
13/02/2016 15:45,33.09, 
13/02/2016 15:50,33.21, 
13/02/2016 15:55,33.69, 
13/02/2016 16:00,33.28, 
13/02/2016 16:05,33.23, 
13/02/2016 16:10,33.11, 
13/02/2016 16:15,33.49, 
13/02/2016 16:20,32.83, 
13/02/2016 16:25,33.05, 
13/02/2016 16:30,33.24, 
13/02/2016 16:35,33.05, 
13/02/2016 16:40,32.8, 
13/02/2016 16:45,32.63, 
13/02/2016 16:50,32.6, 
13/02/2016 16:55,32.52, 
13/02/2016 17:00,32.32, 
13/02/2016 17:05,32.28, 
13/02/2016 17:10,32.31, 
13/02/2016 17:15,32.16, 
13/02/2016 17:20,32.16, 
13/02/2016 17:25,32.1, 
13/02/2016 17:30,31.99, 
13/02/2016 17:35,31.92, 
13/02/2016 17:40,31.98, 
13/02/2016 17:45,31.78, 
13/02/2016 17:50,31.66, 
13/02/2016 17:55,31.48, 
13/02/2016 18:00,31.45, 
13/02/2016 18:05,31.26, 
13/02/2016 18:10,31.04, 
13/02/2016 18:15,30.94, 
13/02/2016 18:20,30.45, 
13/02/2016 18:25,30.9, 
13/02/2016 18:30,30.49, 
13/02/2016 18:35,30.7, 
13/02/2016 18:40,30.29, 
13/02/2016 18:45,30.16, 
13/02/2016 18:50,30.32, 
13/02/2016 18:55,30.51, 
13/02/2016 19:00,30.01, 
13/02/2016 19:05,29.69, 
13/02/2016 19:10,29.7, 
13/02/2016 19:15,29.6, 
13/02/2016 19:20,30.01, 
13/02/2016 19:25,29.68, 
13/02/2016 19:30,28.81, 
13/02/2016 19:35,27.8, 
13/02/2016 19:40,26.98, 
13/02/2016 19:45,25.67, 
13/02/2016 19:50,24.16, 
13/02/2016 19:55,23.04, 
13/02/2016 20:00,23.52, 
13/02/2016 20:05,22.71, 
13/02/2016 20:10,22.77, 
13/02/2016 20:15,21.78, 
13/02/2016 20:20,21.42, 
13/02/2016 20:25,21.73, 
13/02/2016 20:30,21.69, 
13/02/2016 20:35,20.79, 
13/02/2016 20:40,21.49, 
13/02/2016 20:45,21.8, 
13/02/2016 20:50,22.33, 
13/02/2016 20:55,22.75, 
13/02/2016 21:00,23.04, 
13/02/2016 21:05,22.91, 
13/02/2016 21:10,22.78, 
13/02/2016 21:15,22.74, 
13/02/2016 21:20,22.71, 
13/02/2016 21:25,22.47, 
13/02/2016 21:30,22.4, 
13/02/2016 21:35,22.02, 
13/02/2016 21:40,21.29, 
13/02/2016 21:45,20.69, 
13/02/2016 21:50,22.03, 
13/02/2016 21:55,21.81, 
13/02/2016 22:00,21.14, 
13/02/2016 22:05,20.63, 
13/02/2016 22:10,19.94, 
13/02/2016 22:15,19.77, 
13/02/2016 22:20,19.87, 
13/02/2016 22:25,20.16, 
13/02/2016 22:30,19.4, 
13/02/2016 22:35,19.51, 
13/02/2016 22:40,19.9, 
13/02/2016 22:45,19.41, 
13/02/2016 22:50,19.14, 
13/02/2016 22:55,18.72, 
13/02/2016 23:00,18.68, 
13/02/2016 23:05,18.37, 
13/02/2016 23:10,17.32, 
13/02/2016 23:15,17.52, 
13/02/2016 23:20,18.21, 
13/02/2016 23:25,18.54, 
13/02/2016 23:30,18.64, 
13/02/2016 23:35,18.04, 
13/02/2016 23:40,17.79, 
13/02/2016 23:45,19.42, 
13/02/2016 23:50,20.69, 
13/02/2016 23:55,19.68, 
14/02/2016 0:00,19.24, 
14/02/2016 0:05,19.13, 
14/02/2016 0:10,19.26, 
14/02/2016 0:15,18.73, 
14/02/2016 0:20,16.94, 
14/02/2016 0:25,16.11, 
14/02/2016 0:30,16.24, 
14/02/2016 0:35,16.32, 
14/02/2016 0:40,16, 
14/02/2016 0:45,16.07, 
14/02/2016 0:50,15.36, 
14/02/2016 0:55,14.71, 
14/02/2016 1:00,14.51, 
14/02/2016 1:05,15.55, 
14/02/2016 1:10,16.18, 
14/02/2016 1:15,15.4, 
14/02/2016 1:20,16.17, 
14/02/2016 1:25,15.55, 
14/02/2016 1:30,15.86, 
14/02/2016 1:35,15.3, 
14/02/2016 1:40,15.25, 
14/02/2016 1:45,15.21, 
14/02/2016 1:50,15.02, 
14/02/2016 1:55,14.7, 
14/02/2016 2:00,14.71, 
14/02/2016 2:05,14.22, 
14/02/2016 2:10,14.3, 
14/02/2016 2:15,14.49, 
14/02/2016 2:20,13.94, 
14/02/2016 2:25,13.83, 
14/02/2016 2:30,14.03, 
14/02/2016 2:35,13.67, 
14/02/2016 2:40,13.8, 
14/02/2016 2:45,13.76, 
14/02/2016 2:50,13.96, 
14/02/2016 2:55,13.83, 
14/02/2016 3:05,13.82, 
14/02/2016 3:10,14, 
14/02/2016 3:15,13.77, 
14/02/2016 3:20,13.93, 
14/02/2016 3:25,14, 
14/02/2016 3:30,14.15, 
14/02/2016 3:35,14.43, 
14/02/2016 3:40,13.78, 
14/02/2016 3:45,13.8, 
14/02/2016 3:50,14.11, 
14/02/2016 3:55,14.14, 
14/02/2016 4:00,13.74, 
14/02/2016 4:05,13.66, 
14/02/2016 4:10,13.62, 
14/02/2016 4:15,13.92, 
14/02/2016 4:20,13.65, 
14/02/2016 4:25,13.62, 
14/02/2016 4:30,13.51, 
14/02/2016 4:35,13.49, 
14/02/2016 4:40,14.09, 
14/02/2016 4:45,14.24, 
14/02/2016 4:50,14.3, 
14/02/2016 4:55,14.71, 
14/02/2016 5:00,14.16, 
14/02/2016 5:05,13.93, 
14/02/2016 5:10,13.59, 
14/02/2016 5:15,13.69, 
14/02/2016 5:20,13.38, 
14/02/2016 5:25,13.62, 
14/02/2016 5:30,13.89, 
14/02/2016 5:35,13.86, 
14/02/2016 5:40,13.24, 
14/02/2016 5:45,13.2, 
14/02/2016 5:50,13.3, 
14/02/2016 5:55,12.93, 
14/02/2016 6:00,13.14, 
14/02/2016 6:05,13.05, 
14/02/2016 6:10,13.2, 
14/02/2016 6:15,12.93, 
14/02/2016 6:20,13.19, 
14/02/2016 6:25,13.39, 
14/02/2016 6:30,13.21, 
14/02/2016 6:35,12.89, 
14/02/2016 6:40,13.19, 
14/02/2016 6:45,13.25, 
14/02/2016 6:50,13.47, 
14/02/2016 6:55,13.94, 
14/02/2016 7:00,15.79, 
14/02/2016 7:05,16.51, 
14/02/2016 7:10,17.67, 
14/02/2016 7:15,17.72, 
14/02/2016 7:20,17.84, 
14/02/2016 7:25,18.43, 
14/02/2016 7:30,19.14, 
14/02/2016 7:35,19.79, 
14/02/2016 7:40,20.29, 
14/02/2016 7:45,21.49, 
14/02/2016 7:50,21.84, 
14/02/2016 7:55,22.05, 
14/02/2016 8:00,22.96, 
14/02/2016 8:05,23.31, 
14/02/2016 8:10,23.83, 
14/02/2016 8:15,24.1, 
14/02/2016 8:20,24.21, 
14/02/2016 8:25,24.56, 
14/02/2016 8:30,24.68, 
14/02/2016 8:35,24.69, 
14/02/2016 8:40,25.23, 
14/02/2016 8:45,25.5, 
14/02/2016 8:50,26.21, 
14/02/2016 8:55,25.63, 
14/02/2016 9:00,25.96, 
14/02/2016 9:05,26.25, 
14/02/2016 9:10,25.84, 
14/02/2016 9:15,26.05, 
14/02/2016 9:20,26.31, 
14/02/2016 9:25,26.62, 
14/02/2016 9:30,26.79, 
14/02/2016 9:35,26.73, 
14/02/2016 9:40,27.96, 
14/02/2016 9:45,27.51, 
14/02/2016 9:50,28.22, 
14/02/2016 9:55,28.2, 
14/02/2016 10:00,28.04, 
14/02/2016 10:05,27.99, 
14/02/2016 10:10,28.68, 
14/02/2016 10:15,29.32, 
14/02/2016 10:20,28.66, 
14/02/2016 10:25,28.76, 
14/02/2016 10:30,29, 
14/02/2016 10:35,29.06, 
14/02/2016 10:40,28.88, 
14/02/2016 10:45,29.68, 
14/02/2016 10:50,30.18, 
14/02/2016 10:55,29.7, 
14/02/2016 11:00,30.17, 
14/02/2016 11:05,30.48, 
14/02/2016 11:10,30.99, 
14/02/2016 11:15,30.06, 
14/02/2016 11:20,30.66, 
14/02/2016 11:25,31.25, 
14/02/2016 11:30,29.7, 
14/02/2016 11:35,30.79, 
14/02/2016 11:40,31.34, 
14/02/2016 11:45,30.68, 
14/02/2016 11:50,31.92, 
14/02/2016 11:55,31.74, 
14/02/2016 12:00,31.41, 
14/02/2016 12:05,31.12, 
14/02/2016 12:10,31.07, 
14/02/2016 12:15,32.16, 
14/02/2016 12:20,31.03, 
14/02/2016 12:25,32.09, 
14/02/2016 12:30,31.57, 
14/02/2016 12:35,32.05, 
14/02/2016 12:40,31.96, 
14/02/2016 12:45,32.51, 
14/02/2016 12:50,32.68, 
14/02/2016 12:55,33.28, 
14/02/2016 13:00,32.6, 
14/02/2016 13:05,32.29, 
14/02/2016 13:10,34.07, 
14/02/2016 13:20,33.09, 
14/02/2016 13:25,33.36, 
14/02/2016 13:30,33.91, 
14/02/2016 13:35,33.9, 
14/02/2016 13:40,34.09, 
14/02/2016 13:45,34.97, 
14/02/2016 13:50,33.94, 
14/02/2016 13:55,34.45, 
14/02/2016 14:00,34.8, 
14/02/2016 14:05,34.85, 
14/02/2016 14:10,34.53, 
14/02/2016 14:15,34.99, 
14/02/2016 14:20,35, 
14/02/2016 14:25,34.76, 
14/02/2016 14:30,35.11, 
14/02/2016 14:40,36.08, 
14/02/2016 14:45,35.8, 
14/02/2016 14:50,35.51, 
14/02/2016 14:55,35.6, 
14/02/2016 15:00,35.73, 
14/02/2016 15:05,35.67, 
14/02/2016 15:10,35.67, 
14/02/2016 15:15,35.6, 
14/02/2016 15:20,36.1, 
14/02/2016 15:25,36.2, 
14/02/2016 15:30,35.99, 
14/02/2016 15:35,35.76, 
14/02/2016 15:40,35.65, 
14/02/2016 15:45,36.32, 
14/02/2016 15:50,36.06, 
14/02/2016 15:55,35.83, 
14/02/2016 16:00,35.89, 
14/02/2016 16:05,35.76, 
14/02/2016 16:10,35.78, 
14/02/2016 16:15,35.71, 
14/02/2016 16:20,35.98, 
14/02/2016 16:25,35.56, 
14/02/2016 16:30,35.77, 
14/02/2016 16:35,35, 
14/02/2016 16:40,35.83, 
14/02/2016 16:45,33.92, 
14/02/2016 16:50,36.23, 
14/02/2016 16:55,35.63, 
14/02/2016 17:00,33.01, 
14/02/2016 17:05,35.74, 
14/02/2016 17:10,32.64, 
14/02/2016 17:20,33.69, 
14/02/2016 17:25,32.76, 
14/02/2016 17:30,32.51, 
14/02/2016 17:35,31.72, 
14/02/2016 17:40,31.71, 
14/02/2016 17:50,31.4, 
14/02/2016 17:55,31.51, 
14/02/2016 18:00,30.78, 
14/02/2016 18:05,31.01, 
14/02/2016 18:10,30.73, 
14/02/2016 18:20,28.9, 
14/02/2016 18:25,29.89, 
14/02/2016 18:30,30.28, 
14/02/2016 18:35,31.63, 
14/02/2016 18:40,30.83, 
14/02/2016 18:45,29.79, 
14/02/2016 18:50,30.16, 
14/02/2016 18:55,30.35, 
14/02/2016 19:05,29.16, 
14/02/2016 19:10,29.3, 
14/02/2016 19:20,28.1, 
14/02/2016 19:25,27.55, 
14/02/2016 19:30,27.5, 
14/02/2016 19:35,27.39, 
14/02/2016 19:40,26.43, 
14/02/2016 19:45,26.18, 
14/02/2016 19:50,25.79, 
14/02/2016 19:55,26.01, 
14/02/2016 20:00,26.17, 
14/02/2016 20:05,26, 
14/02/2016 20:10,26.02, 
14/02/2016 20:15,25.07, 
14/02/2016 20:20,25, 
14/02/2016 20:25,24.85, 
14/02/2016 20:30,24.65, 
14/02/2016 20:35,23.91, 
14/02/2016 20:40,24.52, 
14/02/2016 20:45,23.47, 
14/02/2016 20:50,23.26, 
14/02/2016 20:55,23.41, 
14/02/2016 21:00,23.54, 
14/02/2016 21:05,23.3, 
14/02/2016 21:10,23.38, 
14/02/2016 21:15,23.42, 
14/02/2016 21:20,23.51, 
14/02/2016 21:25,23.85, 
14/02/2016 21:30,22.76, 
14/02/2016 21:35,22.59, 
14/02/2016 21:40,22.76, 
14/02/2016 21:45,22.59, 
14/02/2016 21:50,22.3, 
14/02/2016 21:55,22.04, 
14/02/2016 22:00,21.82, 
14/02/2016 22:05,21.67, 
14/02/2016 22:10,21.37, 
14/02/2016 22:15,21.34, 
14/02/2016 22:20,20.73, 
14/02/2016 22:25,20.6, 
14/02/2016 22:30,20.4, 
14/02/2016 22:35,20.54, 
14/02/2016 22:40,20.19, 
14/02/2016 22:45,20.08, 
14/02/2016 22:50,19.89, 
14/02/2016 22:55,19.95, 
14/02/2016 23:00,19.63, 
14/02/2016 23:05,19.64, 
14/02/2016 23:10,19.35, 
14/02/2016 23:15,19.45, 
14/02/2016 23:20,19.11, 
14/02/2016 23:25,19.13, 
14/02/2016 23:30,18.98, 
14/02/2016 23:35,18.81, 
14/02/2016 23:40,18.7, 
14/02/2016 23:45,18.76, 
14/02/2016 23:50,19.53, 
14/02/2016 23:55,19.22, 
15/02/2016 0:00,19.02, 
15/02/2016 0:05,19.1, 
15/02/2016 0:10,19.47, 
15/02/2016 0:15,19.76, 
15/02/2016 0:20,21.07, 
15/02/2016 0:25,21.17, 
15/02/2016 0:30,20.17, 
15/02/2016 0:35,19.08, 
15/02/2016 0:40,18.89, 
15/02/2016 0:45,18.29, 
15/02/2016 0:50,17.88, 
15/02/2016 0:55,17.83, 
15/02/2016 1:00,17.53, 
15/02/2016 1:05,17.33, 
15/02/2016 1:10,17.55, 
15/02/2016 1:15,17.76, 
15/02/2016 1:20,18.85, 
15/02/2016 1:25,18.16, 
15/02/2016 1:30,17.91, 
15/02/2016 1:35,18.29, 
15/02/2016 1:40,17.14, 
15/02/2016 1:45,17.13, 
15/02/2016 1:50,16.74, 
15/02/2016 1:55,16.91, 
15/02/2016 2:00,16.85, 
15/02/2016 2:05,16.73, 
15/02/2016 2:10,16.7, 
